player,nation,pos,squad,born,mp,starts,min,gls,ast,pk,pkatt,crdy,crdr,gls_per_90,ast_per_90,g_plus_a_per_90,g_minus_pk_per_90,year,league
Yakubu Aiyegbeni,ng NGA,FW,Blackburn,1982,30,29,2442,17,2,4,5,1,1,0.63,0.07,0.7,0.48,2011,English
Yohan Cabaye,fr FRA,MF,Newcastle Utd,1986,34,34,2821,4,6,0,0,6,0,0.13,0.19,0.32,0.13,2011,English
Yossi Benayoun,il ISR,MF,Arsenal,1980,19,10,904,4,1,0,0,1,0,0.4,0.1,0.5,0.4,2011,English
Yossi Benayoun,il ISR,MF,Chelsea,1980,1,0,2,0,0,0,0,0,0,0,0,0,0,2011,English
Younès Kaboul,fr FRA,DF,Tottenham,1986,33,33,2901,1,0,0,0,3,1,0.03,0,0.03,0.03,2011,English
Youssouf Mulumbu,cd COD,MF,West Brom,1987,35,34,2794,1,4,0,0,5,0,0.03,0.13,0.16,0.03,2011,English
Zat Knight,eng ENG,DF,Bolton,1980,25,21,1982,0,0,0,0,1,0,0,0,0,0,2011,English
Zden?k Grygera,cz CZE,DF,Fulham,1980,5,5,404,0,0,0,0,2,0,0,0,0,0,2011,English
Zeki Fryers,eng ENG,DF,Manchester Utd,1992,2,0,69,0,0,0,0,0,0,0,0,0,0,2011,English
Zoltán Gera,hu HUN,MF,West Brom,1979,3,3,172,0,1,0,0,0,0,0,0.52,0.52,0,2011,English
Abdelhamid El Kaoutari,ma MAR,DF,Montpellier,1990,5,3,290,0,0,0,0,1,1,0,0,0,0,2011,French
Abdoul Camara,gn GUI,"FW,MF",Sochaux,1990,21,10,874,1,0,0,0,0,0,0.1,0,0.1,0.1,2011,French
Abdoul Camara,gn GUI,"FW,MF",Rennes,1990,2,1,59,0,0,0,0,0,0,0,0,0,0,2011,French
Abdoulaye Bamba,ci CIV,DF,Dijon,1990,24,21,2031,0,0,0,0,4,0,0,0,0,0,2011,French
Abdoulaye Diallo,sn SEN,GK,Rennes,1992,1,1,90,0,0,0,0,0,0,0,0,0,0,2011,French
Abdoulaye Keita,fr FRA,GK,Bordeaux,1990,1,0,15,0,0,0,0,0,0,0,0,0,0,2011,French
Abdoulaye Méïté,ci CIV,DF,Dijon,1980,25,25,2148,1,0,0,0,4,2,0.04,0,0.04,0.04,2011,French
Abraham Gneki Guié,ci CIV,"FW,MF",Nice,1986,21,7,935,1,1,0,0,0,0,0.1,0.1,0.19,0.1,2011,French
Adama Coulibaly,ml MLI,"DF,MF",Auxerre,1980,8,8,681,0,0,0,0,1,0,0,0,0,0,2011,French
Adrien Regattin,ma MAR,"FW,MF",Toulouse,1991,21,14,1157,2,4,0,0,3,0,0.16,0.31,0.47,0.16,2011,French
Alaixys Romao,tg TOG,MF,Lorient,1984,32,32,2869,1,1,0,0,11,2,0.03,0.03,0.06,0.03,2011,French
Albin Ebondo,fr FRA,DF,Saint-Étienne,1984,25,22,2093,0,1,0,0,1,0,0,0.04,0.04,0,2011,French
Alejandro Alonso,ar ARG,MF,Saint-Étienne,1982,5,2,149,0,0,0,0,1,0,0,0,0,0,2011,French
Alex,br BRA,DF,Paris S-G,1982,15,15,1287,2,1,0,0,2,0,0.14,0.07,0.21,0.14,2011,French
Alexandre Cuvillier,fr FRA,"FW,MF",Nancy,1986,8,2,240,0,0,0,0,0,0,0,0,0,0,2011,French
Alexandre Lacazette,fr FRA,FW,Lyon,1991,29,15,1401,5,2,1,1,6,0,0.32,0.13,0.45,0.26,2011,French
Alexandre Raineau,fr FRA,"DF,MF",Caen,1986,19,16,1531,0,0,0,0,3,0,0,0,0,0,2011,French
Ali Ahamada,km COM,GK,Toulouse,1991,38,38,3420,0,0,0,0,1,0,0,0,0,0,2011,French
Aly Cissokho,fr FRA,DF,Lyon,1987,31,30,2714,0,1,0,0,5,0,0,0.03,0.03,0,2011,French
Amadou Sidibé,ml MLI,"DF,MF",Auxerre,1986,12,8,719,0,0,0,0,1,0,0,0,0,0,2011,French
André Luiz,br BRA,DF,Nancy,1980,36,36,3240,2,0,2,3,7,0,0.06,0,0.06,0,2011,French
Anthony Deroin,fr FRA,MF,Caen,1979,5,1,154,0,0,0,0,1,0,0,0,0,0,2011,French
Anthony Le Tallec,fr FRA,"FW,MF",Auxerre,1984,24,12,1083,3,2,0,0,1,2,0.25,0.17,0.42,0.25,2011,French
Anthony Modeste,fr FRA,FW,Bordeaux,1988,15,4,470,3,0,1,1,1,0,0.57,0,0.57,0.38,2011,French
Anthony Mounier,fr FRA,"FW,MF",Nice,1987,29,25,2239,8,3,0,0,6,0,0.32,0.12,0.44,0.32,2011,French
Anthony Réveillère,fr FRA,DF,Lyon,1979,33,33,2970,0,2,0,0,4,0,0,0.06,0.06,0,2011,French
Antoine Devaux,fr FRA,"DF,MF",Toulouse,1985,22,20,1650,2,1,0,0,4,1,0.11,0.05,0.16,0.11,2011,French
Arnaud Le Lan,fr FRA,DF,Lorient,1978,14,12,1137,0,0,0,0,3,0,0,0,0,0,2011,French
Arnold Mvuemba,cd COD,"FW,MF",Lorient,1985,34,34,2867,4,4,3,3,3,0,0.13,0.13,0.25,0.03,2011,French
Aurélien Chedjou,cm CMR,DF,Lille,1985,27,27,2344,5,0,0,0,2,0,0.19,0,0.19,0.19,2011,French
Aurélien Montaroup,fr FRA,DF,Caen,1985,15,15,1313,0,0,0,0,5,1,0,0,0,0,2011,French
Aymen Abdennour,tn TUN,DF,Toulouse,1989,32,32,2880,2,0,0,0,7,0,0.06,0,0.06,0.06,2011,French
B?nel Nicoli??,ro ROU,MF,Saint-Étienne,1985,19,16,1368,3,3,0,0,4,0,0.2,0.2,0.39,0.2,2011,French
Bafétimbi Gomis,fr FRA,FW,Lyon,1985,36,29,2448,14,2,0,0,2,0,0.51,0.07,0.59,0.51,2011,French
Bakary Koné,bf BFA,DF,Lyon,1988,28,25,2325,2,0,0,0,6,0,0.08,0,0.08,0.08,2011,French
Bakary Sako,ml MLI,MF,Saint-Étienne,1988,36,28,2693,4,3,0,0,4,0,0.13,0.1,0.23,0.13,2011,French
Baptiste Reynet,fr FRA,GK,Dijon,1990,37,37,3330,0,0,0,0,1,0,0,0,0,0,2011,French
Ben Sahar,il ISR,"FW,MF",Auxerre,1989,21,13,1016,3,3,0,0,1,0,0.27,0.27,0.53,0.27,2011,French
Bengali-Fodé Koita,gn GUI,"FW,MF",Montpellier,1990,4,0,27,0,0,0,0,0,0,0,0,0,0,2011,French
Benjamin Corgnet,fr FRA,MF,Dijon,1987,36,35,2975,8,2,0,0,2,0,0.24,0.06,0.3,0.24,2011,French
Benjamin Jeannot,fr FRA,FW,Nancy,1992,6,2,217,0,0,0,0,1,0,0,0,0,0,2011,French
Benjamin Lecomte,fr FRA,GK,Lorient,1991,5,4,429,0,0,0,0,0,0,0,0,0,0,2011,French
Benjamin Moukandjo,cm CMR,"FW,MF",Nancy,1988,27,17,1452,5,1,0,0,5,0,0.31,0.06,0.37,0.31,2011,French
Benjamin Nivet,fr FRA,MF,Caen,1977,33,13,1531,7,2,4,4,2,2,0.41,0.12,0.53,0.18,2011,French
Bennard Kumordzi,gh GHA,"DF,MF",Dijon,1985,16,16,1410,1,0,0,0,5,1,0.06,0,0.06,0.06,2011,French
Benoît Costil,fr FRA,GK,Rennes,1987,37,37,3330,0,0,0,0,3,0,0,0,0,0,2011,French
Benoît Pedretti,fr FRA,MF,Lille,1980,31,26,2167,4,5,0,0,4,0,0.17,0.21,0.37,0.17,2011,French
Blaise Matuidi,fr FRA,MF,Paris S-G,1987,29,25,2159,1,0,0,0,6,0,0.04,0,0.04,0.04,2011,French
Brice Jovial,,FW,Dijon,1984,30,22,1886,9,3,0,0,6,0,0.43,0.14,0.57,0.43,2011,French
Bruno Ecuele Manga,ga GAB,DF,Lorient,1988,32,31,2800,2,1,0,0,8,0,0.06,0.03,0.1,0.06,2011,French
Camel Meriem,fr FRA,MF,Nice,1979,20,11,1138,0,2,0,0,2,0,0,0.16,0.16,0,2011,French
Carlão,br BRA,"DF,MF",Sochaux,1986,21,19,1415,0,0,0,0,1,1,0,0,0,0,2011,French
Carlos Bocanegra,us USA,DF,Saint-Étienne,1979,1,1,90,0,0,0,0,0,0,0,0,0,0,2011,French
Ceará,br BRA,"DF,GK",Paris S-G,1980,24,17,1525,1,0,0,0,3,0,0.06,0,0.06,0.06,2011,French
Cédric Bakambu,cd COD,FW,Sochaux,1991,21,9,866,3,0,0,0,0,0,0.31,0,0.31,0.31,2011,French
Cédric Carrasso,fr FRA,GK,Bordeaux,1981,37,37,3315,0,0,0,0,1,1,0,0,0,0,2011,French
Cédric Hengbart,fr FRA,DF,Auxerre,1980,27,27,2389,1,0,0,0,3,0,0.04,0,0.04,0.04,2011,French
Charlie Davies,us USA,FW,Sochaux,1986,2,0,27,0,0,0,0,0,0,0,0,0,0,2011,French
Cheick Diabaté,ml MLI,FW,Bordeaux,1988,26,13,1292,8,3,1,2,4,0,0.56,0.21,0.77,0.49,2011,French
Cheick Fantamady Diarra,ml MLI,"FW,MF",Rennes,1992,1,0,11,0,0,0,0,0,0,0,0,0,0,2011,French
Cheikh M'Bengue,sn SEN,DF,Toulouse,1988,30,30,2603,1,1,0,0,9,0,0.03,0.03,0.07,0.03,2011,French
Chris Mavinga,cd COD,DF,Rennes,1991,14,9,922,0,0,0,0,4,0,0,0,0,0,2011,French
Christophe Jallet,fr FRA,DF,Paris S-G,1983,33,26,2404,3,5,0,0,2,1,0.11,0.19,0.3,0.11,2011,French
Christophe Mandanne,fr FRA,"FW,MF",Dijon,1985,10,2,306,1,0,1,1,1,0,0.29,0,0.29,0,2011,French
Christopher Missilou,cg CGO,"DF,MF",Auxerre,1992,1,0,8,0,0,0,0,0,0,0,0,0,0,2011,French
Clément Chantôme,fr FRA,MF,Paris S-G,1987,15,8,839,0,3,0,0,1,0,0,0.32,0.32,0,2011,French
Clément Grenier,fr FRA,MF,Lyon,1991,21,13,1073,0,1,0,0,3,1,0,0.08,0.08,0,2011,French
Cris,br BRA,DF,Lyon,1977,20,20,1734,2,0,0,0,3,0,0.1,0,0.1,0.1,2011,French
Cyriaque Rivieyran,fr FRA,"DF,MF",Auxerre,1991,4,3,288,0,0,0,0,1,0,0,0,0,0,2011,French
Cyril Hennion,fr FRA,"FW,MF",Nice,1992,3,0,55,0,0,0,0,0,0,0,0,0,0,2011,French
Cyril Jeunechamp,fr FRA,"DF,MF",Montpellier,1975,12,7,543,0,1,0,0,2,0,0,0.17,0.17,0,2011,French
Daisuke Matsui,jp JPN,"FW,MF",Dijon,1981,3,2,136,0,0,0,0,0,0,0,0,0,0,2011,French
Damien Gregorini,fr FRA,GK,Nancy,1979,7,7,630,0,0,0,0,0,0,0,0,0,0,2011,French
Damien Marcq,fr FRA,"DF,MF",Caen,1988,3,0,42,0,0,0,0,1,0,0,0,0,0,2011,French
Damien Marcq,fr FRA,"DF,MF",Dijon,1988,14,9,828,0,0,0,0,3,1,0,0,0,0,2011,French
Damien Perquis,pl POL,DF,Sochaux,1984,18,18,1562,0,0,0,0,4,0,0,0,0,0,2011,French
Daniel Braaten,no NOR,"FW,MF",Toulouse,1982,31,12,1409,1,0,0,0,4,0,0.06,0,0.06,0.06,2011,French
Daniel Congré,fr FRA,DF,Toulouse,1985,37,37,3330,0,0,0,0,4,0,0,0,0,0,2011,French
Daniel Niculae,ro ROU,FW,Nancy,1982,31,28,2525,6,2,0,0,2,0,0.21,0.07,0.29,0.21,2011,French
Danijel Aleksi?,rs SRB,"FW,MF",Saint-Étienne,1991,1,0,8,0,0,0,0,0,0,0,0,0,0,2011,French
Dariusz Dudka,pl POL,"DF,MF",Auxerre,1983,34,33,2833,2,2,1,1,7,0,0.06,0.06,0.13,0.03,2011,French
David Bellion,fr FRA,FW,Bordeaux,1982,12,4,401,0,0,0,0,0,0,0,0,0,0,2011,French
David Camps,fr FRA,MF,Auxerre,1990,2,0,22,0,0,0,0,0,0,0,0,0,0,2011,French
David Hellebuyck,fr FRA,MF,Nice,1979,12,8,732,1,1,0,0,0,1,0.12,0.12,0.25,0.12,2011,French
David Ospina,co COL,GK,Nice,1988,37,37,3262,0,0,0,0,4,1,0,0,0,0,2011,French
David Rozehnal,cz CZE,DF,Lille,1980,15,11,1090,1,1,0,0,6,0,0.08,0.08,0.17,0.08,2011,French
David Sauget,fr FRA,DF,Sochaux,1979,35,34,3053,0,1,0,0,3,1,0,0.03,0.03,0,2011,French
Dejan Lovren,hr CRO,DF,Lyon,1989,18,18,1555,1,1,0,0,4,1,0.06,0.06,0.12,0.06,2011,French
Delvin N'Dinga,cg CGO,MF,Auxerre,1988,23,21,1864,1,0,0,0,3,0,0.05,0,0.05,0.05,2011,French
Dennis Oliech,ke KEN,FW,Auxerre,1985,33,29,2643,10,6,0,0,9,1,0.34,0.2,0.54,0.34,2011,French
Diacko Fofana,fr FRA,DF,Nice,1994,1,1,60,0,0,0,0,0,0,0,0,0,0,2011,French
Didier Digard,fr FRA,MF,Nice,1986,30,29,2377,0,0,0,0,5,0,0,0,0,0,2011,French
Diego Lugano,uy URU,DF,Paris S-G,1980,12,9,789,0,0,0,0,7,0,0,0,0,0,2011,French
Dimitri Foulquier,fr FRA,"DF,MF",Rennes,1993,2,2,135,0,0,0,0,0,0,0,0,0,0,2011,French
Dimitri Payet,fr FRA,"FW,MF",Lille,1987,33,23,1855,6,6,0,0,3,0,0.29,0.29,0.58,0.29,2011,French
Djamel Bakar,km COM,"FW,MF",Nancy,1989,34,26,2291,4,1,0,0,3,0,0.16,0.04,0.2,0.16,2011,French
Donovan Léon,gf GUF,GK,Auxerre,1992,2,2,180,0,0,0,0,0,0,0,0,0,0,2011,French
Drissa Diakité,ml MLI,"DF,MF",Nice,1985,16,12,1050,0,0,0,0,5,0,0,0,0,0,2011,French
Eden Hazard,be BEL,"FW,MF",Lille,1991,38,35,3207,20,15,9,9,2,0,0.56,0.42,0.98,0.31,2011,French
Ederson,br BRA,MF,Lyon,1986,15,5,538,2,0,0,0,0,0,0.33,0,0.33,0.33,2011,French
Édouard Butin,fr FRA,FW,Sochaux,1988,25,22,1763,6,4,0,0,3,0,0.31,0.2,0.51,0.31,2011,French
Édouard Cissé,fr FRA,MF,Auxerre,1978,28,27,2393,2,1,0,0,10,0,0.08,0.04,0.11,0.08,2011,French
Elliot Grandin,fr FRA,"FW,MF",Nice,1987,12,6,625,0,0,0,0,3,0,0,0,0,0,2011,French
Emerse Faé,ci CIV,MF,Nice,1984,4,3,303,0,0,0,0,2,0,0,0,0,0,2011,French
Emmanuel Rivière,fr FRA,FW,Toulouse,1990,26,20,1649,5,0,0,0,3,0,0.27,0,0.27,0.27,2011,French
Éric Bauthéac,fr FRA,"FW,MF",Dijon,1987,34,28,2476,3,5,1,1,5,0,0.11,0.18,0.29,0.07,2011,French
Éric Mouloungui,ga GAB,"FW,MF",Nice,1984,26,23,1965,4,1,0,1,4,2,0.18,0.05,0.23,0.18,2011,French
Esmaël Gonçalves,gw GNB,"FW,MF",Nice,1991,17,7,766,2,2,0,0,1,0,0.23,0.23,0.47,0.23,2011,French
Étienne Capoue,fr FRA,MF,Toulouse,1988,33,31,2819,3,4,0,0,8,1,0.1,0.13,0.22,0.1,2011,French
Étienne Didot,fr FRA,MF,Toulouse,1983,23,22,1949,1,2,0,0,3,0,0.05,0.09,0.14,0.05,2011,French
Fabián Monzón,ar ARG,DF,Nice,1987,34,34,3056,8,0,7,8,7,1,0.24,0,0.24,0.03,2011,French
Fabien Audard,fr FRA,GK,Lorient,1978,29,29,2465,0,0,0,0,1,1,0,0,0,0,2011,French
Fabien Lemoine,fr FRA,MF,Saint-Étienne,1987,27,24,2030,0,3,0,0,8,0,0,0.13,0.13,0,2011,French
Fabien Robert,fr FRA,"FW,MF",Lorient,1989,1,0,31,0,0,0,0,1,0,0,0,0,0,2011,French
Fabrice Abriel,fr FRA,MF,Nice,1979,27,23,1856,0,2,0,0,2,0,0,0.1,0.1,0,2011,French
Fahid Ben Khalfallah,tn TUN,"FW,MF",Bordeaux,1982,15,7,647,0,0,0,0,2,0,0,0,0,0,2011,French
Faouzi Ghoulam,dz ALG,DF,Saint-Étienne,1991,32,32,2880,0,0,0,0,3,0,0,0,0,0,2011,French
Fayçal Fajr,ma MAR,MF,Caen,1988,13,9,745,0,0,0,0,1,0,0,0,0,0,2011,French
Florent Balmont,fr FRA,MF,Lille,1980,30,30,2402,2,0,0,0,4,0,0.07,0,0.07,0.07,2011,French
Florent Chaigneau,fr FRA,GK,Lorient,1984,3,2,255,0,0,0,0,0,0,0,0,0,0,2011,French
Florent Sinama Pongolle,fr FRA,FW,Saint-Étienne,1984,23,16,1284,4,0,1,1,4,0,0.28,0,0.28,0.21,2011,French
Florian Marange,fr FRA,DF,Bordeaux,1986,2,1,95,0,0,0,0,0,0,0,0,0,0,2011,French
Florin Berenguer,fr FRA,MF,Dijon,1989,16,10,858,0,0,0,0,2,0,0,0,0,0,2011,French
Fouad Rachid,km COM,MF,Nancy,1991,1,1,90,0,0,0,0,0,0,0,0,0,0,2011,French
Franck Béria,fr FRA,DF,Lille,1983,32,32,2798,0,1,0,0,8,0,0,0.03,0.03,0,2011,French
Franck Dja Djédjé,ci CIV,"FW,MF",Nice,1986,27,17,1465,4,0,0,0,1,0,0.25,0,0.25,0.25,2011,French
François Clerc,fr FRA,DF,Nice,1983,32,32,2837,4,2,0,0,4,0,0.13,0.06,0.19,0.13,2011,French
Frédéric Bulot,ga GAB,MF,Caen,1990,38,35,3000,4,7,0,0,3,0,0.12,0.21,0.33,0.12,2011,French
Gabriel Peñalba,ar ARG,MF,Lorient,1984,4,0,35,0,0,0,0,0,0,0,0,0,0,2011,French
Gaël Kakuta,cd COD,"FW,MF",Dijon,1991,14,12,1093,4,2,1,1,1,0,0.33,0.16,0.49,0.25,2011,French
Garry Bocaly,fr FRA,DF,Montpellier,1988,34,33,2966,0,3,0,0,6,0,0,0.09,0.09,0,2011,French
Geoffrey Dernis,fr FRA,"FW,MF",Montpellier,1980,20,13,978,5,1,0,0,5,0,0.46,0.09,0.55,0.46,2011,French
Geoffrey Jourdren,fr FRA,GK,Montpellier,1986,34,34,3060,0,0,0,0,2,0,0,0,0,0,2011,French
Georges Mandjeck,cm CMR,"DF,MF",Auxerre,1988,15,15,1350,0,0,0,0,6,0,0,0,0,0,2011,French
Georges Mandjeck,cm CMR,"DF,MF",Rennes,1988,12,8,814,0,0,0,0,2,0,0,0,0,0,2011,French
Gianni Bruno,be BEL,"FW,MF",Lille,1991,10,0,119,1,0,0,0,1,0,0.76,0,0.76,0.76,2011,French
Gonzalo Bergessio,ar ARG,FW,Saint-Étienne,1984,2,2,120,0,0,0,0,0,0,0,0,0,0,2011,French
Grégory Bourillon,fr FRA,"DF,MF",Lorient,1984,20,20,1788,1,0,0,0,1,0,0.05,0,0.05,0.05,2011,French
Grégory Leca,fr FRA,"DF,MF",Caen,1980,25,20,1719,1,0,0,0,2,0,0.05,0,0.05,0.05,2011,French
Grégory Proment,fr FRA,MF,Caen,1978,33,25,2267,2,2,0,0,8,0,0.08,0.08,0.16,0.08,2011,French
Grégory Sertic,fr FRA,MF,Bordeaux,1989,18,6,626,0,1,0,0,3,1,0,0.14,0.14,0,2011,French
Grzegorz Krychowiak,pl POL,MF,Bordeaux,1990,2,1,92,0,0,0,0,0,0,0,0,0,0,2011,French
Gueïda Fofana,fr FRA,"DF,MF",Lyon,1991,18,10,985,0,0,0,0,3,0,0,0,0,0,2011,French
Guillaume Hoarau,fr FRA,FW,Paris S-G,1984,19,7,733,5,2,0,0,2,0,0.61,0.25,0.86,0.61,2011,French
Guy N'dy Assembé,cm CMR,GK,Nancy,1986,31,31,2790,0,0,0,0,2,0,0,0,0,0,2011,French
Harry Novillo,fr FRA,"FW,MF",Lyon,1992,1,0,6,0,0,0,0,0,0,0,0,0,0,2011,French
Hasan Kabze,tr TUR,"FW,MF",Montpellier,1982,1,0,5,0,0,0,0,0,0,0,0,0,0,2011,French
Hélder Maurílio,br BRA,"DF,MF",Nancy,1988,10,5,511,0,0,0,0,1,0,0,0,0,0,2011,French
Henri Bedimo,cm CMR,DF,Montpellier,1984,36,36,3234,1,1,0,0,6,0,0.03,0.03,0.06,0.03,2011,French
Henri Saivet,sn SEN,"FW,MF",Bordeaux,1990,24,4,697,1,2,0,0,0,0,0.13,0.26,0.39,0.13,2011,French
Henrique,br BRA,DF,Bordeaux,1983,23,22,1988,2,0,0,0,6,1,0.09,0,0.09,0.09,2011,French
Hugo Lloris,fr FRA,GK,Lyon,1986,36,36,3194,0,0,0,0,0,1,0,0,0,0,2011,French
Idriss Saadi,dz ALG,FW,Saint-Étienne,1992,7,2,211,0,0,0,0,1,0,0,0,0,0,2011,French
Idrissa Gana Gueye,sn SEN,MF,Lille,1989,25,14,1389,0,0,0,0,5,1,0,0,0,0,2011,French
Innocent Emeghara,ch SUI,FW,Lorient,1989,27,13,1267,5,1,0,0,3,0,0.36,0.07,0.43,0.36,2011,French
Ireneusz Jele?,pl POL,"FW,MF",Lille,1981,13,3,329,1,0,0,0,0,0,0.27,0,0.27,0.27,2011,French
Ishak Belfodil,dz ALG,"FW,MF",Lyon,1992,7,1,156,0,0,0,0,0,0,0,0,0,0,2011,French
Ismaël Diomandé,ci CIV,MF,Saint-Étienne,1992,2,1,99,0,0,0,0,0,0,0,0,0,0,2011,French
Issam Jemâa,tn TUN,"FW,MF",Auxerre,1984,7,4,286,2,0,0,0,1,0,0.63,0,0.63,0.63,2011,French
Jamel Saihi,tn TUN,MF,Montpellier,1987,30,28,2439,0,1,0,0,9,0,0,0.04,0.04,0,2011,French
Jaroslav Plašil,cz CZE,MF,Bordeaux,1982,38,38,3354,3,4,0,0,4,0,0.08,0.11,0.19,0.08,2011,French
Javier Pastore,ar ARG,MF,Paris S-G,1989,33,30,2635,13,6,0,0,4,0,0.44,0.2,0.65,0.44,2011,French
Jean Calvé,fr FRA,DF,Nancy,1984,8,7,596,1,2,0,0,2,0,0.15,0.3,0.45,0.15,2011,French
Jean-Armel Kana-Biyik,cm CMR,DF,Rennes,1989,34,33,2806,1,0,0,0,5,1,0.03,0,0.03,0.03,2011,French
Jean-Christophe Bahebeck,fr FRA,"FW,MF",Paris S-G,1993,8,0,76,0,0,0,0,0,0,0,0,0,0,2011,French
Jean-Daniel Akpa-Akpro,ci CIV,"DF,MF",Toulouse,1992,13,5,604,0,0,0,0,2,0,0,0,0,0,2011,French
Jean-Daniel Padovani,fr FRA,GK,Dijon,1980,1,1,90,0,0,0,0,0,0,0,0,0,0,2011,French
Jean-Eudes Maurice,ht HAI,"FW,MF",Paris S-G,1986,1,0,3,0,0,0,0,0,0,0,0,0,0,2011,French
Jean-Pascal Mignot,fr FRA,DF,Saint-Étienne,1981,25,25,2175,1,0,0,0,5,3,0.04,0,0.04,0.04,2011,French
Jérémie Aliadière,fr FRA,"FW,MF",Lorient,1983,18,15,1370,2,0,0,0,3,0,0.13,0,0.13,0.13,2011,French
Jérémie Bréchet,fr FRA,"DF,MF",Sochaux,1979,5,4,445,0,0,0,0,1,0,0,0,0,0,2011,French
Jérémie Janot,fr FRA,GK,Lorient,1977,3,3,270,0,0,0,0,1,0,0,0,0,0,2011,French
Jérémy Berthod,fr FRA,DF,Auxerre,1984,15,14,1227,0,0,0,0,6,0,0,0,0,0,2011,French
Jérémy Clément,fr FRA,MF,Saint-Étienne,1984,35,35,3104,0,0,0,0,8,0,0,0,0,0,2011,French
Jérémy Ménez,fr FRA,"FW,MF",Paris S-G,1987,33,33,2694,7,12,0,0,12,0,0.23,0.4,0.63,0.23,2011,French
Jérémy Pied,fr FRA,"DF,FW",Lyon,1989,14,2,340,1,0,0,0,0,0,0.26,0,0.26,0.26,2011,French
Jérémy Sorbon,fr FRA,DF,Caen,1983,30,29,2591,0,0,0,0,2,0,0,0,0,0,2011,French
Jérôme Roussillon,fr FRA,"DF,MF",Sochaux,1993,4,3,253,0,0,0,0,0,0,0,0,0,0,2011,French
Jimmy Briand,fr FRA,"FW,MF",Lyon,1985,37,30,2508,9,5,0,0,3,0,0.32,0.18,0.5,0.32,2011,French
Jirès Kembo Ekoko,fr FRA,FW,Rennes,1988,32,24,1873,10,0,1,1,4,0,0.48,0,0.48,0.43,2011,French
Joe Cole,eng ENG,MF,Lille,1981,32,20,1768,4,3,0,0,3,0,0.2,0.15,0.36,0.2,2011,French
Joel Campbell,cr CRC,"FW,MF",Lorient,1992,25,11,1180,3,1,0,0,4,0,0.23,0.08,0.31,0.23,2011,French
Joël Sami,cd COD,DF,Nancy,1984,27,26,2345,0,0,0,0,4,1,0,0,0,0,2011,French
John Boye,gh GHA,DF,Rennes,1987,19,14,1307,0,0,0,0,2,1,0,0,0,0,2011,French
John Mensah,gh GHA,DF,Lyon,1982,1,1,90,0,0,0,0,0,0,0,0,0,0,2011,French
Jonathan Brison,fr FRA,"DF,MF",Saint-Étienne,1983,4,3,230,0,1,0,0,1,0,0,0.39,0.39,0,2011,French
Jonathan Brison,fr FRA,"DF,MF",Nancy,1983,10,9,727,0,0,0,0,3,0,0,0,0,0,2011,French
Jonathan Pitroipa,bf BFA,"FW,MF",Rennes,1986,36,34,3010,6,7,1,1,0,0,0.18,0.21,0.39,0.15,2011,French
Jordan Lotiès,fr FRA,DF,Nancy,1984,25,23,2092,0,1,0,0,3,0,0,0.04,0.04,0,2011,French
Joris Marveaux,mq MTQ,MF,Montpellier,1982,29,15,1438,1,1,0,0,2,1,0.06,0.06,0.13,0.06,2011,French
Joseph Lopy,sn SEN,MF,Sochaux,1992,14,12,1089,0,0,0,0,1,0,0,0,0,0,2011,French
Josuha Guilavogui,fr FRA,MF,Saint-Étienne,1990,32,25,2351,2,3,0,0,7,0,0.08,0.11,0.19,0.08,2011,French
Julien Féret,fr FRA,MF,Rennes,1982,35,33,2694,8,10,2,3,3,0,0.27,0.33,0.6,0.2,2011,French
Julien Quercia,fr FRA,"FW,MF",Lorient,1986,3,3,196,1,0,0,0,0,0,0.46,0,0.46,0.46,2011,French
Julien Sablé,fr FRA,MF,Nice,1980,20,16,1285,0,0,0,0,1,0,0,0,0,0,2011,French
Jung Jo-gook,kr KOR,FW,Nancy,1984,20,3,505,2,1,0,0,0,0,0.36,0.18,0.53,0.36,2011,French
Jung Jo-gook,kr KOR,FW,Auxerre,1984,1,0,5,0,0,0,0,0,0,0,0,0,0,2011,French
Jussiê,br BRA,"FW,MF",Bordeaux,1983,28,14,1103,6,1,1,1,2,0,0.49,0.08,0.57,0.41,2011,French
Kader Mangane,sn SEN,"DF,MF",Rennes,1983,13,12,1032,2,0,0,0,2,0,0.17,0,0.17,0.17,2011,French
Kafoumba Coulibaly,ci CIV,MF,Nice,1985,28,26,2419,1,3,0,0,4,0,0.04,0.11,0.15,0.04,2011,French
Kamel Chafni,ma MAR,MF,Auxerre,1982,31,26,2261,2,4,0,0,8,1,0.08,0.16,0.24,0.08,2011,French
Karim Aït-Fana,ma MAR,"FW,MF",Montpellier,1989,11,6,530,2,1,0,0,1,0,0.34,0.17,0.51,0.34,2011,French
Kévin Anin,fr FRA,MF,Nice,1986,13,11,865,0,0,0,0,0,1,0,0,0,0,2011,French
Kévin Anin,fr FRA,MF,Sochaux,1986,14,14,1260,0,0,0,0,2,0,0,0,0,0,2011,French
Kévin Gameiro,fr FRA,FW,Paris S-G,1987,34,27,2272,11,2,1,1,0,0,0.44,0.08,0.51,0.4,2011,French
Kévin Gomis,gw GNB,DF,Nice,1989,15,12,1133,0,0,0,0,3,0,0,0,0,0,2011,French
Kévin Malaga,fr FRA,DF,Nice,1987,1,0,30,0,0,0,0,0,0,0,0,0,0,2011,French
Kévin Mayi,fr FRA,"FW,MF",Saint-Étienne,1993,1,0,15,0,0,0,0,0,0,0,0,0,0,2011,French
